word,score
unlet,0.32164146868250537
riots,0.3215550755939525
rotis,0.3215550755939525
tiros,0.3215550755939525
trios,0.3215550755939525
trois,0.3215550755939525
roist,0.32155507559395247
rosit,0.32155507559395247
rosti,0.32155507559395247
torsi,0.32155507559395247
trued,0.32146868250539956
eidos,0.32138228941684666
glace,0.3212958963282937
tegua,0.3212958963282937
parol,0.3212095032397408
poral,0.3212095032397408
brent,0.3211231101511879
pelts,0.3211231101511879
botel,0.321036717062635
hoise,0.321036717062635
toney,0.321036717062635
ulema,0.32086393088552917
arked,0.3208639308855291
daker,0.3208639308855291
raked,0.3208639308855291
haled,0.3207775377969762
heald,0.3207775377969762
loirs,0.32069114470842336
loris,0.32069114470842336
roils,0.32069114470842336
lured,0.3206047516198704
ruled,0.3206047516198704
vireo,0.3205183585313175
brame,0.3203455723542117
cones,0.3203455723542117
embar,0.3203455723542117
onces,0.3203455723542117
overs,0.3203455723542117
roves,0.3203455723542117
servo,0.3203455723542117
bream,0.3203455723542116
frape,0.3203455723542116
sonce,0.3203455723542116
onely,0.3201727861771058
santo,0.3201727861771058
avise,0.3200863930885529
ricey,0.3200863930885529
begar,0.3199136069114471
garbe,0.31991360691144705
fiers,0.3198272138228942
fires,0.3198272138228942
fries,0.3198272138228942
refis,0.3198272138228942
reifs,0.3198272138228942
frise,0.31982721382289414
tomes,0.3197408207343413
apted,0.31974082073434124
mesto,0.31974082073434124
moste,0.31974082073434124
motes,0.31974082073434124
pated,0.31974082073434124
taped,0.31974082073434124
trays,0.31974082073434124
wanle,0.31974082073434124
sayed,0.3195680345572354
wared,0.3195680345572354
yeads,0.3195680345572354
dewar,0.31956803455723537
wader,0.31956803455723537
aloin,0.3194816414686825
ouens,0.3194816414686825
latex,0.31939524838012956
goest,0.3193088552915767
loans,0.3193088552915767
sloan,0.3193088552915767
solan,0.3193088552915767
toges,0.3193088552915767
aroid,0.31930885529157665
crias,0.31922246220302375
deist,0.31922246220302375
diets,0.31922246220302375
dites,0.31922246220302375
edits,0.31922246220302375
sited,0.31922246220302375
stied,0.31922246220302375
tides,0.31922246220302375
upter,0.31922246220302375
whare,0.31922246220302375
whear,0.31922246220302375
yeahs,0.31922246220302375
dorsa,0.31913606911447084
novae,0.31913606911447084
roads,0.31913606911447084
sarod,0.31913606911447084
sorda,0.31913606911447084
inerm,0.3191360691144708
lairy,0.31904967602591794
moile,0.3190496760259179
riyal,0.3190496760259179
freon,0.31887688984881213
lomes,0.31887688984881213
moles,0.31887688984881213
aryls,0.3188768898488121
padle,0.3188768898488121
paled,0.3188768898488121
ryals,0.3188768898488121
shite,0.3188768898488121
sieth,0.3188768898488121
sithe,0.3188768898488121
haros,0.3187904967602592
hoars,0.3187904967602592
horas,0.3187904967602592
beaut,0.31870410367170626
ering,0.31870410367170626
grein,0.31870410367170626
renig,0.31870410367170626
taube,0.31870410367170626
niger,0.3187041036717062
ravey,0.3187041036717062
tubae,0.3187041036717062
logie,0.31861771058315336
faine,0.3186177105831533
grens,0.31853131749460045
tirls,0.31853131749460045
aleph,0.3185313174946004
goels,0.31844492440604755
goles,0.31844492440604755
loges,0.31844492440604755
ogles,0.31844492440604755
segol,0.31844492440604755
fanes,0.3184449244060475
auris,0.31835853131749464
deils,0.3183585313174946
delis,0.3183585313174946
diels,0.3183585313174946
eilds,0.3183585313174946
idles,0.3183585313174946
isled,0.3183585313174946
puler,0.3183585313174946
sidle,0.3183585313174946
sield,0.3183585313174946
siled,0.3183585313174946
caron,0.3182721382289417
narco,0.3182721382289417
noted,0.3182721382289417
racon,0.3182721382289417
toned,0.3182721382289417
cents,0.3181857451403888
verst,0.3181857451403888
verts,0.3181857451403888
keirs,0.31809935205183587
kiers,0.31809935205183587
reiks,0.31809935205183587
etyma,0.3180993520518358
siker,0.3180993520518358
heils,0.31801295896328297
leish,0.3180129589632829
shiel,0.3180129589632829
hoten,0.31792656587473
comer,0.31784017278617716
crome,0.3178401727861771
tyred,0.3178401727861771
ropey,0.3177537796976242
morat,0.3176673866090713
amort,0.31766738660907123
amice,0.31758099352051833
zoeas,0.3174946004319655
cline,0.3174946004319654
ervil,0.3174946004319654
incel,0.3174946004319654
incle,0.3174946004319654
livre,0.3174946004319654
rivel,0.3174946004319654
viler,0.3174946004319654
acmes,0.3174082073434126
cames,0.3174082073434126
emacs,0.3174082073434125
loden,0.3174082073434125
maces,0.3174082073434125
dicer,0.3173218142548596
drice,0.3173218142548596
pawer,0.3173218142548596
riced,0.3173218142548596
suent,0.3173218142548596
tunes,0.3173218142548596
groat,0.3172354211663067
argot,0.31723542116630665
gator,0.31723542116630665
yealm,0.31723542116630665
creds,0.3171490280777538
lants,0.3171490280777538
krone,0.31714902807775375
mahoe,0.31714902807775375
cages,0.316976241900648
darts,0.31697624190064794
drats,0.31697624190064794
piets,0.31697624190064794
piste,0.31697624190064794
redly,0.31697624190064794
stipe,0.31697624190064794
strad,0.31697624190064794
trads,0.31697624190064794
aspro,0.31688984881209503
boite,0.31688984881209503
praos,0.31688984881209503
proas,0.31688984881209503
psora,0.31688984881209503
sapor,0.31688984881209503
sopra,0.31688984881209503
airth,0.3168034557235421
romal,0.3168034557235421
swire,0.3168034557235421
weirs,0.3168034557235421
wires,0.3168034557235421
wries,0.3168034557235421
agley,0.31680345572354207
sweir,0.31680345572354207
besot,0.3167170626349892
boets,0.3167170626349892
botes,0.3167170626349892
kanes,0.3167170626349892
melts,0.3167170626349892
skean,0.3167170626349892
harts,0.3166306695464363
tahrs,0.3166306695464363
thars,0.3166306695464363
flote,0.31663066954643626
raths,0.31663066954643626
erugo,0.31654427645788336
orgue,0.31654427645788336
ashed,0.31645788336933045
deash,0.31645788336933045
gilet,0.31645788336933045
hades,0.31645788336933045
heads,0.31645788336933045
legit,0.31645788336933045
lunes,0.31645788336933045
rudie,0.31645788336933045
sadhe,0.31645788336933045
algor,0.31637149028077755
goral,0.31637149028077755
largo,0.31637149028077755
rolag,0.31637149028077755
argol,0.3163714902807775
dures,0.31628509719222464
gelts,0.31628509719222464
laird,0.31628509719222464
liard,0.31628509719222464
lidar,0.31628509719222464
rudes,0.31628509719222464
drail,0.3162850971922246
druse,0.3162850971922246
sured,0.3162850971922246
agues,0.3161123110151188
elvan,0.3161123110151188
lards,0.3161123110151188
lipes,0.3161123110151188
piles,0.3161123110151188
plies,0.3161123110151188
slipe,0.3161123110151188
speil,0.3161123110151188
spile,0.3161123110151188
venal,0.3161123110151188
biner,0.3161123110151187
netop,0.31602591792656587
obeli,0.31602591792656587
acned,0.31593952483801296
brens,0.31593952483801296
caned,0.31593952483801296
decan,0.31593952483801296
erhus,0.31593952483801296
huers,0.31593952483801296
drave,0.3159395248380129
hilar,0.3159395248380129
raved,0.3159395248380129
boles,0.31585313174946006
lesbo,0.31585313174946006
lobes,0.31585313174946006
noyes,0.31585313174946006
rewon,0.31585313174946006
rowen,0.31585313174946006
harls,0.31576673866090715
rozet,0.3157667386609071
caneh,0.3155939524838013
hance,0.3155939524838013
haver,0.3155939524838013
nache,0.3155939524838013
retox,0.3155075593952484
oxter,0.3155075593952483
sewan,0.3154211663066955
wanes,0.3154211663066955
weans,0.3154211663066955
tamed,0.31533477321814257
zetas,0.31533477321814257
leuco,0.3153347732181425
mated,0.3153347732181425
arnut,0.3152483801295896
axite,0.3152483801295896
pleon,0.31516198704103676
pelon,0.3151619870410367
beaty,0.3150755939524838
cripe,0.3150755939524838
taxes,0.3150755939524838
texas,0.3150755939524838
doper,0.3149892008639309
pedro,0.3149892008639309
pored,0.3149892008639309
roped,0.3149892008639309
thema,0.3149892008639309
meath,0.31498920086393084
atrip,0.314902807775378
creps,0.314902807775378
percs,0.314902807775378
gated,0.31490280777537794
ketol,0.31490280777537794
parti,0.31490280777537794
muter,0.3148164146868251
corbe,0.31481641468682503
turme,0.31481641468682503
tarps,0.3147300215982722
parts,0.3147300215982721
plyer,0.3147300215982721
prats,0.3147300215982721
spart,0.3147300215982721
sprat,0.3147300215982721
traps,0.3147300215982721
derth,0.31473002159827207
aizle,0.3146436285097192
tabor,0.3146436285097192
boart,0.31464362850971916
ephor,0.31464362850971916
hoper,0.31464362850971916
sepad,0.3145572354211663
ceiba,0.31455723542116626
spaed,0.31455723542116626
lamed,0.3144708423326134
lazes,0.3144708423326134
zeals,0.3144708423326134
ulnar,0.3143844492440605
axile,0.31438444924406045
urnal,0.31438444924406045
axels,0.31421166306695464
axles,0.31421166306695464
bayle,0.31421166306695464
belay,0.31421166306695464
ephas,0.31421166306695464
heaps,0.31421166306695464
jeats,0.31421166306695464
kerma,0.31421166306695464
laxes,0.31421166306695464
tajes,0.31421166306695464
almeh,0.31412526997840173
bohea,0.31412526997840173
hemal,0.31412526997840173
obeah,0.31412526997840173
puers,0.31403887688984883
pures,0.31403887688984883
galed,0.3140388768898488
pilar,0.3140388768898488
prial,0.3140388768898488
sprue,0.3140388768898488
spuer,0.3140388768898488
blite,0.31386609071274296
bolar,0.3137796976241901
boral,0.31377969762419006
lobar,0.31377969762419
belts,0.31369330453563715
blest,0.31369330453563715
blets,0.31369330453563715
pance,0.31369330453563715
paver,0.31369330453563715
tynes,0.31369330453563715
vaper,0.31369330453563715
parev,0.3136933045356371
parve,0.3136933045356371
owlet,0.31360691144708425
beaus,0.31352051835853134
gluer,0.31352051835853134
luger,0.31352051835853134
nitro,0.3134341252699784
ronts,0.31326133909287257
trons,0.31326133909287257
carex,0.31317494600431967
cines,0.31317494600431967
rives,0.31317494600431967
viers,0.31317494600431967
vires,0.31317494600431967
culet,0.3131749460043196
siver,0.3131749460043196
nodes,0.31308855291576676
nosed,0.31308855291576676
sonde,0.3130885529157667
antis,0.31300215982721385
natis,0.31300215982721385
tains,0.31300215982721385
tians,0.31300215982721385
tinas,0.31300215982721385
liney,0.3130021598272138
samey,0.3129157667386609
seamy,0.3129157667386609
ysame,0.3129157667386609
lynes,0.312829373650108
hones,0.3127429805615551
hosen,0.3127429805615551
dreys,0.3126565874730022
moria,0.3126565874730022
yerds,0.3126565874730022
dyers,0.3126565874730021
moira,0.3126565874730021
emits,0.3125701943844493
metis,0.3125701943844493
times,0.3125701943844493
aleck,0.3125701943844492
items,0.3125701943844492
mites,0.3125701943844492
stime,0.3125701943844492
moras,0.31248380129589637
yages,0.31248380129589637
roams,0.3124838012958963
bated,0.3123110151187905
shyer,0.31231101511879045
orgia,0.3122246220302376
roven,0.3122246220302376
pelma,0.31222462203023754
anils,0.3121382289416847
geits,0.3121382289416847
gites,0.3121382289416847
nails,0.3121382289416847
tiges,0.3121382289416847
geist,0.31213822894168464
goras,0.3120518358531318
sargo,0.3120518358531318
agros,0.31205183585313173
avine,0.3119654427645788
beath,0.3119654427645788
daris,0.3119654427645788
naevi,0.3119654427645788
raids,0.3119654427645788
riads,0.3119654427645788
coati,0.3118790496760259
avens,0.311792656587473
naves,0.311792656587473
plage,0.311792656587473
vanes,0.311792656587473
buret,0.31179265658747296
pagle,0.31179265658747296
atocs,0.3117062634989201
coats,0.3117062634989201
limes,0.3117062634989201
miles,0.3117062634989201
octas,0.3117062634989201
tacos,0.3117062634989201
bosie,0.31170626349892006
cloye,0.31170626349892006
coley,0.31170626349892006
costa,0.31170626349892006
blart,0.3116198704103672
arish,0.31161987041036715
folie,0.31161987041036715
hairs,0.31161987041036715
mento,0.31161987041036715
monte,0.31161987041036715
moten,0.31161987041036715
quare,0.31161987041036715
tyran,0.31161987041036715
ferns,0.31153347732181425
baled,0.31144708423326134
denay,0.31144708423326134
floes,0.31144708423326134
gleis,0.31127429805615553
kebar,0.3111879049676026
belah,0.31110151187904966
hable,0.31110151187904966
ident,0.31110151187904966
naric,0.31110151187904966
teind,0.31110151187904966
tined,0.31110151187904966
andro,0.31101511879049676
radon,0.31101511879049676
souce,0.31101511879049676
carns,0.31092872570194385
crans,0.31092872570194385
dents,0.31092872570194385
narcs,0.31092872570194385
scran,0.31092872570194385
stend,0.31092872570194385
tends,0.31092872570194385
brule,0.3109287257019438
rubel,0.3109287257019438
ruble,0.3109287257019438
alcos,0.31084233261339095
autos,0.31084233261339095
calos,0.31084233261339095
coals,0.31084233261339095
colas,0.31084233261339095
opens,0.31084233261339095
peons,0.31084233261339095
pones,0.31084233261339095
snoep,0.31084233261339095
thein,0.310755939524838
thine,0.310755939524838
drome,0.3105831533477322
hents,0.3105831533477322
shent,0.3105831533477322
thens,0.3105831533477322
tokes,0.3105831533477322
zeros,0.3105831533477322
moder,0.3105831533477321
amrit,0.31049676025917927
crems,0.31049676025917927
mercs,0.31049676025917927
preys,0.31041036717062637
pyres,0.31041036717062637
pryse,0.3104103671706263
spyre,0.3104103671706263
aimed,0.31032397408207346
longe,0.31032397408207346
ybore,0.31032397408207346
amide,0.3103239740820734
marts,0.3103239740820734
oxers,0.3103239740820734
seiza,0.3103239740820734
sorex,0.3103239740820734
trams,0.3103239740820734
eldin,0.31023758099352056
horme,0.31023758099352056
grice,0.3102375809935205
lined,0.3102375809935205
nairu,0.3102375809935205
auloi,0.3101511879049676
dames,0.3101511879049676
gored,0.3101511879049676
mased,0.3101511879049676
meads,0.3101511879049676
bepat,0.3100647948164147
lends,0.3100647948164147
rauns,0.3100647948164147
tragi,0.31006479481641464
aulos,0.3099784017278618
cafes,0.3099784017278618
faces,0.3099784017278618
reink,0.3099784017278618
volet,0.3099784017278618
volte,0.3099784017278618
inker,0.30997840172786173
abyes,0.3098920086393089
bayes,0.3098920086393089
absey,0.3098920086393088
strag,0.3098920086393088
hames,0.309805615550756
kerns,0.309805615550756
nerks,0.309805615550756
coted,0.3098056155507559
haems,0.3098056155507559
degas,0.309719222462203
egads,0.309719222462203
gades,0.309719222462203
hired,0.309719222462203
koels,0.309719222462203
lokes,0.309719222462203
pairs,0.309719222462203
paris,0.309719222462203
hider,0.30971922246220296
armil,0.3096328293736501
mures,0.3096328293736501
muser,0.3096328293736501
rumes,0.3096328293736501
besti,0.3095464362850972
bites,0.3095464362850972
herds,0.3095464362850972
shred,0.3095464362850972
besit,0.30954643628509715
cetyl,0.30954643628509715
fouer,0.30954643628509715
fuero,0.30954643628509715
sherd,0.30954643628509715
boras,0.3094600431965443
marls,0.3094600431965443
boars,0.30946004319654424
flite,0.30946004319654424
towie,0.30946004319654424
zonae,0.30937365010799134
felts,0.30928725701943843
lefts,0.30928725701943843
towse,0.30928725701943843
ajies,0.30920086393088553
argil,0.30920086393088553
glair,0.30920086393088553
grues,0.30920086393088553
urges,0.30920086393088553
axone,0.3091144708423326
coled,0.30894168466522676
dolce,0.30894168466522676
outed,0.30894168466522676
cital,0.30885529157667385
cutes,0.30885529157667385
drant,0.30885529157667385
ictal,0.30885529157667385
nepit,0.30885529157667385
scute,0.30885529157667385
tical,0.30885529157667385
dotal,0.30876889848812095
biles,0.30868250539956804
clats,0.30868250539956804
pents,0.30868250539956804
rewin,0.30868250539956804
talcs,0.30868250539956804
clast,0.308682505399568
ocker,0.308682505399568
bento,0.30859611231101514
beton,0.30859611231101514
loche,0.3085961123110151
wrens,0.30850971922246223
korat,0.3085097192224622
tarok,0.3085097192224622
troak,0.3085097192224622
altho,0.30842332613390927
lotah,0.30842332613390927
lowes,0.30842332613390927
lowse,0.30842332613390927
sowle,0.30842332613390927
swole,0.30842332613390927
moper,0.30833693304535637
oaked,0.30833693304535637
proem,0.30833693304535637
cakes,0.30825053995680346
irons,0.30825053995680346
noirs,0.30825053995680346
noris,0.30825053995680346
ornis,0.30825053995680346
roins,0.30825053995680346
rosin,0.30825053995680346
glent,0.30816414686825055
nuder,0.30816414686825055
unred,0.30816414686825055
runed,0.3081641468682505
urned,0.3081641468682505
kayle,0.3080777537796976
loued,0.3080777537796976
therm,0.3080777537796976
clues,0.30799136069114474
luces,0.30799136069114474
genua,0.3079913606911447
nugae,0.3079913606911447
defat,0.3079049676025918
fated,0.3079049676025918
perog,0.3079049676025918
porge,0.3079049676025918
latus,0.3078185745140389
redip,0.3078185745140389
riped,0.3078185745140389
salut,0.3078185745140389
sault,0.3078185745140389
talus,0.3078185745140389
belon,0.307732181425486
calve,0.307645788336933
cavel,0.307645788336933
clave,0.307645788336933
spred,0.307645788336933
vaute,0.307645788336933
borde,0.3075593952483801
bored,0.3075593952483801
kelts,0.3075593952483801
orbed,0.3075593952483801
robed,0.3075593952483801
gapes,0.3074730021598272
pages,0.3074730021598272
peags,0.3074730021598272
cosey,0.3073866090712743
ukase,0.3073866090712743
beryl,0.3073002159827214
brast,0.3073002159827214
brats,0.3073002159827214
trabs,0.30730021598272134
zante,0.30721382289416843
beads,0.3071274298056156
based,0.3071274298056155
sabed,0.3071274298056155
saheb,0.3067818574514039
curat,0.30678185745140385
faker,0.30678185745140385
uveal,0.30678185745140385
brail,0.30660907127429804
burse,0.30660907127429804
libra,0.30660907127429804
monie,0.30660907127429804
rubes,0.30660907127429804
suber,0.30660907127429804
ploat,0.30652267818574513
treck,0.30652267818574513
youse,0.30652267818574513
fleur,0.3065226781857451
meson,0.30643628509719223
naped,0.30643628509719223
nomes,0.30643628509719223
omens,0.30643628509719223
paned,0.30643628509719223
snary,0.30643628509719223
yarns,0.30643628509719223
letch,0.3064362850971922
welts,0.3062634989200864
swelt,0.30626349892008636
dazer,0.30617710583153346
mpret,0.30617710583153346
razed,0.30617710583153346
zerda,0.30617710583153346
poake,0.30609071274298055
snirt,0.30609071274298055
trins,0.30609071274298055
segno,0.30600431965442765
toils,0.30600431965442765
denis,0.30591792656587474
dines,0.30591792656587474
luted,0.30591792656587474
nides,0.30591792656587474
sdein,0.30591792656587474
raxed,0.3059179265658747
sined,0.3059179265658747
hazer,0.30583153347732184
loupe,0.3058315334773218
poule,0.3058315334773218
votes,0.30565874730021597
blent,0.30557235421166307
greys,0.30557235421166307
gyres,0.30557235421166307
abune,0.3053995680345572
rebop,0.30531317494600435
amirs,0.3053131749460043
laked,0.3053131749460043
mairs,0.3053131749460043
oracy,0.3053131749460043
ramis,0.3053131749460043
simar,0.3053131749460043
toyed,0.3053131749460043
yarco,0.3053131749460043
cytes,0.3052267818574514
nirls,0.3052267818574514
feist,0.3051403887688985
fiest,0.3051403887688985
afros,0.3050539956803456
faros,0.3050539956803456
riven,0.3050539956803456
sofar,0.3050539956803455
viner,0.3050539956803455
toric,0.3049676025917927
lovie,0.3049676025917926
voile,0.3049676025917926
gairs,0.3048812095032397
garis,0.3048812095032397
pebas,0.3048812095032397
ragis,0.3048812095032397
tawed,0.3048812095032397
ovels,0.30479481641468686
voles,0.30479481641468686
yamen,0.30479481641468686
crost,0.3047948164146868
loves,0.3047948164146868
meany,0.3047948164146868
melba,0.3047948164146868
slove,0.3047948164146868
torcs,0.3047948164146868
hejra,0.3047084233261339
codes,0.304622030237581
coeds,0.304622030237581
cosed,0.304622030237581
decos,0.304622030237581
diota,0.304622030237581
clept,0.3045356371490281
derny,0.30453563714902804
datos,0.3044492440604752
doats,0.3044492440604752
toads,0.3044492440604752
meint,0.30444924406047513
odyle,0.30444924406047513
yodel,0.30444924406047513
yodle,0.30444924406047513
roman,0.3043628509719223
belga,0.3043628509719222
gable,0.3043628509719222
geyan,0.3043628509719222
gleba,0.3043628509719222
gynae,0.3043628509719222
laity,0.3043628509719222
maron,0.3043628509719222
norma,0.3043628509719222
suety,0.3043628509719222
echos,0.3042764578833693
files,0.3042764578833693
flies,0.3042764578833693
liefs,0.3042764578833693
lifes,0.3042764578833693
oches,0.3042764578833693
owies,0.3042764578833693
rhyne,0.3041900647948164
slaty,0.3041900647948164
henry,0.30419006479481636
yoker,0.30419006479481636
yrneh,0.30419006479481636
hoast,0.3041036717062635
holey,0.3041036717062635
hosta,0.3041036717062635
hoyle,0.3041036717062635
loric,0.3041036717062635
oaths,0.3041036717062635
shoat,0.3041036717062635
tinge,0.3040172786177106
dwale,0.30401727861771055
lawed,0.30401727861771055
waled,0.30401727861771055
weald,0.30401727861771055
nagor,0.3039308855291577
sutor,0.3039308855291577
argon,0.30393088552915765
orang,0.30393088552915765
roust,0.30393088552915765
routs,0.30393088552915765
stour,0.30393088552915765
tours,0.30393088552915765
dinar,0.30384449244060474
gents,0.30384449244060474
ranid,0.30384449244060474
dolia,0.30375809935205184
douse,0.30375809935205184
idola,0.30375809935205184
treyf,0.30375809935205184
waker,0.3037580993520518
aitus,0.30367170626349893
darns,0.30367170626349893
laics,0.30367170626349893
letup,0.30367170626349893
nards,0.30367170626349893
peins,0.30367170626349893
penis,0.30367170626349893
pines,0.30367170626349893
rands,0.30367170626349893
salic,0.30367170626349893
ulyie,0.30367170626349893
wheal,0.30367170626349893
scail,0.3036717062634989
tuple,0.3036717062634989
acton,0.303585313174946
alods,0.303585313174946
canto,0.303585313174946
cotan,0.303585313174946
limen,0.303585313174946
loads,0.303585313174946
octan,0.303585313174946
odals,0.303585313174946
bonie,0.30358531317494597
gomer,0.3034989200863931
yules,0.3034989200863931
cavie,0.30349892008639306
korai,0.30349892008639306
ebons,0.3034125269978402
bones,0.30341252699784016
dimer,0.30341252699784016
kites,0.30341252699784016
mired,0.30341252699784016
rimed,0.30341252699784016
sizer,0.30341252699784016
skite,0.30341252699784016
tikes,0.30341252699784016
caves,0.30332613390928725
harns,0.30332613390928725
karos,0.30332613390928725
koras,0.30332613390928725
okras,0.30332613390928725
sharn,0.30332613390928725
derms,0.30323974082073435
halos,0.30323974082073435
shola,0.30323974082073435
solah,0.30323974082073435
comte,0.30315334773218144
ingle,0.3031533477321814
leavy,0.3031533477321814
ligne,0.3031533477321814
sixer,0.3031533477321814
vealy,0.3031533477321814
egmas,0.30306695464362854
games,0.30306695464362854
hovea,0.30306695464362854
iftar,0.30306695464362854
mages,0.30306695464362854
rhime,0.30306695464362854
rouls,0.30306695464362854
afrit,0.3030669546436285
frati,0.3030669546436285
lours,0.3030669546436285
tepoy,0.3030669546436285
glens,0.30298056155507563
breys,0.3029805615550756
byres,0.3029805615550756
derig,0.3029805615550756
gride,0.3029805615550756
lengs,0.3029805615550756
farts,0.3028941684665227
ferly,0.3028941684665227
frats,0.3028941684665227
herms,0.3028941684665227
rafts,0.3028941684665227
refly,0.3028941684665227
dregs,0.30280777537796977
japer,0.30280777537796977
fades,0.30272138228941686
safed,0.30272138228941686
tauon,0.30272138228941686
orval,0.3027213822894168
volar,0.3027213822894168
cited,0.3026349892008639
ticed,0.3026349892008639
likes,0.30254859611231105
draco,0.302548596112311
zoner,0.30246220302375815
uveas,0.3024622030237581
copes,0.3023758099352052
sheaf,0.3023758099352052
abris,0.3022894168466523
lycra,0.3022894168466523
lyted,0.3022894168466523
ribas,0.3022894168466523
yurta,0.3022894168466523
celom,0.3022894168466522
clary,0.3022894168466522
rabis,0.3022894168466522
sabir,0.3022894168466522
theic,0.3022894168466522
filar,0.3022030237580994
azine,0.3022030237580993
doeth,0.3022030237580993
orach,0.3022030237580993
ploye,0.3022030237580993
poley,0.3022030237580993
matlo,0.3021166306695464
techs,0.3021166306695464
wites,0.3021166306695464
admen,0.3020302375809935
deman,0.3020302375809935
farls,0.3020302375809935
maned,0.3020302375809935
menad,0.3020302375809935
named,0.3020302375809935
nazes,0.3020302375809935
senza,0.3020302375809935
tryke,0.3020302375809935
sowar,0.30203023758099345
lythe,0.3019438444924406
xenia,0.3019438444924406
ethyl,0.30194384449244055
togue,0.3018574514038877
faver,0.30185745140388764
auric,0.3017710583153348
beany,0.3017710583153348
cauri,0.3017710583153348
clied,0.30177105831533474
curia,0.30177105831533474
douar,0.30168466522678183
doura,0.30168466522678183
maneh,0.30168466522678183
arcus,0.30159827213822893
dital,0.30159827213822893
duets,0.30159827213822893
stude,0.30159827213822893
scaur,0.3015982721382289
apiol,0.301511879049676
erick,0.301511879049676
icker,0.301511879049676
paoli,0.301511879049676
pilao,0.301511879049676
rumen,0.301511879049676
dalts,0.3014254859611231
droke,0.3014254859611231
elchi,0.3014254859611231
roked,0.3014254859611231
chiel,0.30142548596112306
chile,0.30142548596112306
oleum,0.30142548596112306
borna,0.3013390928725702
holed,0.3013390928725702
opals,0.3013390928725702
recks,0.3013390928725702
rejon,0.3013390928725702
salop,0.3013390928725702
dhole,0.30133909287257016
krait,0.30133909287257016
traik,0.30133909287257016
bents,0.3012526997840173
lweis,0.3012526997840173
weils,0.3012526997840173
wiels,0.3012526997840173
wiles,0.3012526997840173
laith,0.30125269978401725
lathi,0.30125269978401725
lewis,0.30125269978401725
shute,0.30125269978401725
swile,0.30125269978401725
thali,0.30125269978401725
karts,0.30116630669546435
skart,0.30116630669546435
strak,0.30116630669546435
karst,0.3011663066954643
halts,0.30107991360691144
laths,0.30107991360691144
asked,0.30099352051835854
kades,0.30099352051835854
perms,0.30099352051835854
prems,0.30099352051835854
brome,0.30090712742980563
gnarl,0.30090712742980563
janes,0.30090712742980563
jeans,0.30090712742980563
omber,0.30090712742980563
ludes,0.3007343412526998
twyer,0.3007343412526998
centu,0.30073434125269977
duels,0.30073434125269977
dules,0.30073434125269977
dulse,0.30073434125269977
leuds,0.30073434125269977
pacey,0.30073434125269977
slued,0.30073434125269977
vertu,0.30073434125269977
coxae,0.30064794816414686
hakes,0.30064794816414686
beams,0.30047516198704105
bemas,0.30047516198704105
grebo,0.30047516198704105
mabes,0.30047516198704105
hules,0.30038876889848815
bider,0.3003887688984881
breid,0.3003887688984881
femal,0.3003887688984881
fleam,0.3003887688984881
laved,0.3003887688984881
rebid,0.3003887688984881
shule,0.3003887688984881
nertz,0.30030237580993524
copra,0.3003023758099352
larks,0.3003023758099352
lowne,0.3003023758099352
opted,0.3003023758099352
poted,0.3003023758099352
royst,0.3003023758099352
ryots,0.3003023758099352
stroy,0.3003023758099352
toped,0.3003023758099352
troys,0.3003023758099352
tyros,0.3003023758099352
bagie,0.3002159827213823
bigae,0.3002159827213823
breds,0.3002159827213823
spect,0.3002159827213823
zlote,0.3002159827213823
dower,0.3001295896328294
rowed,0.3001295896328294
crews,0.30004319654427647
ratch,0.3000431965442764
tophe,0.2999568034557235
ached,0.2998704103671706
herbs,0.2998704103671706
lurve,0.2998704103671706
swart,0.2998704103671706
waide,0.2998704103671706
warst,0.2998704103671706
warts,0.2998704103671706
wrast,0.2998704103671706
coirs,0.2997840172786177
crios,0.2997840172786177
hosey,0.2997840172786177
howre,0.2997840172786177
siroc,0.2997840172786177
whore,0.2997840172786177
cured,0.2996976241900648
deaws,0.2996976241900648
sawed,0.2996976241900648
wades,0.2996976241900648
roily,0.2996112311015119
clipe,0.2995248380129589
mazer,0.2995248380129589
uptie,0.2995248380129589
adios,0.2994384449244061
aidos,0.2994384449244061
dosai,0.299438444924406
loped,0.299438444924406
poled,0.299438444924406
raupo,0.299438444924406
hawse,0.2993520518358531
ruche,0.2993520518358531
stupe,0.2993520518358531
buteo,0.2992656587473002
coble,0.2992656587473002
coney,0.2992656587473002
meins,0.2992656587473002
miens,0.2992656587473002
mines,0.2992656587473002
brant,0.2991792656587473
plast,0.2991792656587473
plats,0.2991792656587473
proke,0.2991792656587473
larch,0.29917926565874725
spalt,0.29917926565874725
atony,0.2990928725701944
ayont,0.2990928725701944
ohias,0.2990928725701944
fones,0.2990064794816415
baned,0.29900647948164144
sengi,0.2988336933045357
glute,0.29883369330453563
gulet,0.29883369330453563
savey,0.29883369330453563
segni,0.29883369330453563
peaks,0.2987473002159827
reify,0.2987473002159827
spake,0.29874730021598267
dural,0.29866090712742976
motey,0.29866090712742976
conia,0.2985745140388769
plues,0.298488120950324
pules,0.29848812095032395
pusle,0.29848812095032395
spule,0.29848812095032395
stive,0.29848812095032395
canso,0.2984017278617711
arvos,0.29840172786177105
ascon,0.29840172786177105
voars,0.29840172786177105
goety,0.29822894168466524
onlay,0.29822894168466524
pioye,0.2980561555075594
comes,0.2979697624190065
jager,0.2979697624190065
caped,0.29796976241900647
crays,0.29796976241900647
paced,0.29796976241900647
